customer_id,event_date,event_type,event_value
100878,2022-04-03,purchase,86.75
100878,2022-06-18,search,91.27
100878,2023-03-19,watch,29.66
100878,2024-07-11,watch,7.25
100879,2025-07-16,search,47.63
100879,2023-02-22,share,84.06
100879,2023-07-16,watch,19.29
100879,2025-04-13,login,8.48
100879,2024-07-11,search,60.55
100879,2022-01-03,share,6.31
100879,2022-11-11,share,81.68
100880,2025-03-09,share,15.11
100880,2024-07-20,share,43.62
100880,2024-11-07,login,83.96
100880,2023-07-30,purchase,60.22
100880,2022-07-17,login,42.14
100880,2022-10-24,login,29.85
100880,2025-10-25,search,92.95
100880,2024-12-16,share,12.89
100880,2024-06-14,purchase,68.97
100880,2025-03-03,search,8.02
100880,2022-03-18,watch,80.44
100880,2023-09-02,share,74.97
100880,2022-11-10,share,69.03
100880,2023-06-08,share,89.02
100880,2025-09-22,share,29.88
100880,2023-08-07,login,13.7
100881,2025-06-28,watch,57.29
100881,2023-02-25,search,22.45
100881,2022-08-27,purchase,49.36
100881,2022-02-28,watch,10.32
100881,2024-03-07,search,36.95
100882,2022-09-17,purchase,66.3
100882,2023-05-12,login,7.35
100882,2024-07-27,purchase,45.7
100882,2022-02-15,purchase,47.95
100882,2024-01-08,watch,92.28
100882,2022-12-07,search,3.57
100882,2025-04-08,search,9.99
100882,2024-12-31,watch,80.36
100883,2022-02-10,share,77.34
100883,2024-01-25,purchase,85.95
100883,2025-05-27,share,61.5
100883,2025-05-16,share,97.88
100883,2023-01-07,share,40.91
100883,2025-06-03,share,83.32
100883,2024-11-02,purchase,52.54
100883,2023-10-17,share,52.17
100883,2022-07-17,share,76.41
100884,2022-03-07,share,57.26
100884,2025-10-31,share,20.93
100884,2023-04-06,purchase,8.02
100884,2023-11-07,search,2.55
100884,2025-07-06,share,28.82
100884,2025-09-04,watch,4.11
100884,2024-09-02,watch,97.95
100884,2022-04-30,watch,87.02
100884,2022-05-29,search,80.53
100884,2025-02-04,watch,51.46
100884,2024-06-04,share,49.55
100884,2025-02-25,search,28.22
100884,2025-09-17,purchase,43.53
100884,2024-11-22,purchase,83.81
100885,2023-08-04,watch,32.6
100885,2022-09-02,share,60.28
100885,2024-11-18,login,30.25
100885,2023-12-09,purchase,7.51
100885,2023-01-03,login,83.23
100885,2023-06-13,login,23.85
100885,2022-04-17,watch,5.79
100885,2025-09-10,purchase,26.67
100886,2025-02-10,share,85.74
100886,2022-03-08,purchase,68.52
100886,2024-09-12,purchase,46.29
100886,2023-12-10,login,80.43
100886,2024-08-02,purchase,6.07
100886,2023-04-21,share,12.51
100886,2023-08-06,search,49.15
100886,2024-02-28,login,36.54
100886,2024-02-12,watch,96.07
100886,2024-06-16,login,51.63
100887,2023-09-05,watch,25.65
100887,2025-02-02,share,96.11
100887,2025-07-07,share,13.8
100887,2023-09-20,purchase,85.89
100887,2022-05-15,watch,32.47
100887,2024-09-18,search,55.3
100887,2023-01-03,purchase,86.43
100887,2025-02-28,login,77.64
100887,2023-02-22,share,50.54
100888,2025-01-31,share,6.13
100888,2025-08-13,purchase,74.38
100888,2024-01-19,search,38.1
100888,2022-03-21,share,16.82
100888,2022-09-15,purchase,6.98
100888,2022-09-06,login,56.19
100888,2023-03-18,watch,88.75
100888,2025-03-05,watch,72.02
100888,2023-04-22,search,81.93
100888,2022-08-25,search,7.74
100888,2025-05-23,login,75.03
100888,2023-02-06,search,51.5
100888,2024-06-21,watch,59.84
100888,2024-03-15,search,33.62
100888,2022-01-01,watch,92.25
100888,2025-02-24,share,29.3
100888,2024-03-28,search,66.97
100889,2023-06-08,login,15.19
100889,2022-06-24,share,14.13
100889,2025-09-08,watch,31.21
100889,2025-04-27,watch,91.78
100889,2025-03-13,share,24.97
100889,2024-09-08,share,46.53
100889,2025-10-11,share,13.84
100889,2023-08-11,share,27.31
100889,2022-10-13,purchase,38.49
100889,2024-03-25,login,39.47
100889,2025-02-25,login,20.57
100890,2025-03-25,login,34.68
100890,2025-05-27,watch,84.46
100890,2025-06-16,purchase,10.06
100890,2023-12-17,purchase,15.9
100890,2024-05-13,login,39.75
100890,2022-06-18,purchase,68.37
100890,2024-03-26,share,24.04
100890,2023-09-20,login,1.17
100890,2024-01-01,watch,55.97
100890,2023-12-11,login,58.95
100891,2023-05-29,login,64.83
100891,2024-08-26,watch,42.93
100891,2022-08-25,purchase,47.4
100891,2023-04-30,purchase,94.92
100891,2023-08-11,search,37.89
100891,2024-01-19,purchase,51.29
100891,2022-01-30,watch,84.31
100891,2023-07-08,purchase,44.94
100891,2025-08-28,watch,92.65
100891,2024-10-07,search,18.22
100891,2023-06-12,share,32.29
100891,2023-03-17,watch,70.97
100891,2025-02-16,search,96.67
100891,2023-11-03,login,68.81
100891,2025-08-18,search,91.29
100891,2022-11-10,search,47.43
100891,2024-11-02,purchase,65.07
100891,2023-04-24,login,21.12
100892,2025-06-15,watch,74.63
100892,2025-08-24,login,83.29
100892,2024-01-06,share,77.48
100892,2022-04-12,login,20.49
100892,2023-10-06,purchase,72.9
100892,2024-01-05,share,61.97
100892,2025-10-05,login,5.44
100892,2025-06-29,login,52.52
100892,2022-11-05,watch,49.18
100892,2025-06-21,share,24.13
100892,2022-06-22,purchase,69.84
100892,2022-06-12,watch,89.83
100892,2024-12-01,login,16.65
100892,2023-11-26,share,12.72
100892,2022-07-08,search,98.69
100893,2024-07-21,search,5.41
100893,2022-12-01,watch,19.75
100893,2023-04-13,watch,98.27
100893,2022-11-13,search,91.7
100893,2023-06-23,watch,44.36
100893,2022-01-07,search,39.98
100893,2022-09-06,share,80.61
100894,2025-10-09,watch,71.35
100894,2024-12-13,share,28.11
100894,2024-01-22,share,72.43
100894,2025-04-01,watch,34.38
100894,2023-10-29,watch,8.22
100894,2024-06-18,login,66.21
100894,2024-07-30,search,92.07
100894,2022-05-26,login,65.9
100894,2022-02-26,purchase,82.54
100894,2024-02-19,purchase,14.26
100894,2024-05-08,watch,55.16
100894,2025-04-09,share,53.74
100895,2022-10-12,purchase,5.64
100895,2023-03-30,share,76.73
100895,2025-01-03,share,54.63
100895,2024-05-12,purchase,74.4
100895,2025-02-10,purchase,32.04
100895,2025-08-10,purchase,37.4
100895,2025-10-18,share,28.74
100895,2023-06-04,share,53.7
100895,2024-10-09,watch,46.48
100895,2023-09-02,watch,67.99
100895,2023-01-28,share,63.67
100895,2023-09-19,search,88.52
100895,2023-12-09,search,96.71
100895,2024-04-24,login,12.26
100895,2025-07-22,share,89.48
100896,2024-09-28,watch,23.89
100896,2023-05-17,watch,90.16
100896,2023-11-03,share,67.91
100896,2024-02-03,share,26.07
100896,2024-12-27,share,91.24
100896,2024-11-15,purchase,39.01
100896,2024-02-21,search,80.72
100896,2023-05-05,share,9.28
100896,2025-06-05,share,14.47
100896,2024-05-16,watch,6.83
100896,2025-04-29,login,47.37
100896,2023-08-27,share,87.89
100896,2025-10-22,share,38.0
100896,2023-10-20,search,28.79
100896,2025-04-25,search,76.96
100896,2024-01-22,purchase,96.52
100897,2023-09-10,search,88.97
100897,2022-09-17,search,23.85
100897,2022-02-01,share,49.78
100897,2024-01-02,share,51.45
100897,2023-09-20,share,9.96
100897,2022-09-05,watch,23.28
100897,2025-08-29,watch,32.71
100897,2025-09-06,watch,82.01
100897,2022-02-16,search,83.39
100897,2023-11-28,purchase,73.25
100897,2023-03-03,search,97.66
100897,2022-12-18,purchase,32.4
100897,2022-05-31,search,36.74
100897,2024-06-10,purchase,62.29
100897,2023-04-18,purchase,85.53
100897,2023-03-18,watch,57.11
100898,2022-02-09,login,97.84
100898,2023-01-29,share,22.77
100898,2025-07-10,search,62.78
100898,2022-12-14,login,5.47
100898,2022-01-08,share,91.04
100898,2025-09-08,search,23.83
100898,2022-10-05,purchase,2.15
100898,2025-07-19,purchase,97.27
100898,2022-02-18,login,9.17
100898,2024-04-08,watch,34.2
100898,2023-12-07,share,25.79
100898,2024-12-12,purchase,40.79
100898,2023-06-28,watch,52.27
100898,2025-06-18,share,29.61
100898,2023-12-04,watch,84.34
100898,2023-10-17,watch,52.39
100898,2022-06-28,login,64.99
100898,2022-08-11,purchase,55.9
100899,2025-08-30,login,14.67
100899,2022-04-04,share,61.35
100899,2025-04-01,search,42.14
100899,2025-04-22,share,77.76
100899,2024-01-20,share,93.43
100899,2022-12-03,login,53.94
100899,2024-10-17,watch,16.95
100899,2022-01-18,login,79.74
100899,2023-01-13,share,69.48
100899,2023-12-25,purchase,94.35
100899,2023-10-17,purchase,33.02
100899,2022-07-10,share,95.67
100899,2022-01-08,search,38.28
100899,2023-11-02,share,59.28
100899,2022-05-28,watch,59.67
100899,2022-12-31,share,41.06
100899,2022-10-07,purchase,68.03
100899,2023-08-26,purchase,13.53
100899,2022-02-26,login,79.62
100900,2025-03-05,share,11.34
100900,2022-10-06,share,94.01
100900,2025-04-13,login,88.78
100900,2024-07-16,share,23.11
100900,2022-08-10,watch,71.6
100900,2024-12-28,login,97.82
100900,2024-02-15,share,24.34
100900,2023-08-07,purchase,60.02
100900,2024-06-08,search,46.61
100900,2024-06-30,search,89.25
100900,2023-06-08,login,15.21
100900,2024-09-05,purchase,26.93
100900,2022-06-26,purchase,53.57
100900,2024-08-16,login,52.82
100901,2022-01-28,watch,59.91
100901,2022-10-18,watch,78.33
100901,2022-12-21,watch,75.32
100901,2022-12-02,watch,54.79
100901,2025-04-28,share,12.8
100901,2025-07-06,search,94.85
100901,2025-03-19,login,15.07
100901,2024-12-14,purchase,48.29
100901,2022-09-01,login,11.44
100901,2022-03-03,login,74.43
100901,2024-10-06,watch,94.23
100901,2025-09-29,login,39.42
100901,2024-04-20,login,70.76
100902,2023-11-19,share,57.14
100902,2024-09-21,search,4.98
100902,2024-01-03,purchase,99.21
100902,2023-01-24,purchase,6.31
100902,2022-02-28,purchase,52.15
100902,2023-09-25,share,11.7
100902,2022-04-11,search,64.04
100902,2023-05-19,share,93.36
100902,2022-10-05,purchase,32.57
100902,2024-11-04,purchase,12.91
100902,2024-05-31,search,10.87
100902,2024-01-26,share,9.59
100903,2022-01-15,login,30.61
100903,2023-04-24,share,13.55
100903,2022-03-24,login,42.38
100903,2025-07-26,purchase,65.48
100903,2024-02-14,watch,39.03
100903,2024-11-16,purchase,72.52
100903,2022-02-07,login,7.85
100903,2024-07-15,login,51.95
100903,2024-06-13,watch,66.09
100903,2024-09-10,login,91.83
100903,2022-02-13,share,32.33
100903,2022-03-22,share,42.5
100903,2023-01-31,watch,37.09
100903,2022-02-23,watch,7.6
100904,2022-07-18,purchase,3.05
100904,2024-12-25,watch,16.97
100904,2023-10-21,login,15.86
100904,2024-01-16,share,75.16
100904,2022-03-11,search,15.58
100904,2023-03-23,watch,2.41
100904,2022-02-22,search,40.96
100904,2024-06-11,watch,57.39
100904,2025-05-14,share,65.44
100904,2022-07-04,purchase,99.4
100904,2023-09-26,login,62.0
100904,2023-04-16,login,69.98
100904,2025-10-16,login,91.68
100904,2024-05-16,purchase,85.43
100904,2022-06-12,watch,17.12
100905,2025-03-02,login,74.9
100905,2023-07-14,search,17.8
100905,2022-01-22,share,43.53
100905,2024-11-26,purchase,68.19
100905,2022-02-27,login,32.85
100905,2023-05-22,purchase,94.5
100905,2025-05-20,share,79.13
100905,2022-10-07,purchase,55.46
100905,2023-02-20,login,44.34
100905,2022-12-26,search,2.6
100905,2022-05-20,share,91.41
100906,2023-03-03,search,32.77
100906,2022-02-07,watch,12.39
100906,2024-09-05,watch,70.18
100906,2025-05-19,search,56.9
100906,2023-10-03,login,13.89
100906,2024-09-18,login,80.43
100906,2025-06-02,purchase,81.4
100906,2023-09-17,search,20.3
100906,2025-05-16,login,37.34
100906,2024-02-10,share,76.64
100906,2022-07-13,share,50.03
100906,2022-02-25,watch,19.18
100906,2023-01-08,purchase,58.93
100906,2023-08-31,share,16.15
100906,2024-04-05,search,30.8
100906,2022-08-24,watch,47.88
100906,2023-08-20,watch,10.33
100907,2023-02-25,watch,34.14
100907,2022-01-29,login,67.0
100907,2023-08-22,purchase,90.31
100907,2024-03-01,search,25.6
100907,2024-03-17,share,68.38
100907,2023-10-04,search,96.93
100907,2023-04-16,search,25.36
100907,2025-06-15,search,7.92
100908,2025-06-29,login,71.82
100908,2025-05-10,purchase,88.37
100908,2024-07-31,purchase,81.79
100908,2025-08-21,login,73.24
100908,2025-06-01,share,25.67
100908,2023-07-23,watch,27.67
100908,2023-06-28,share,11.44
100908,2023-02-09,search,15.71
100908,2025-05-02,purchase,4.85
100908,2024-01-13,login,94.36
100908,2024-05-24,share,30.74
100908,2024-03-09,share,59.78
100908,2022-05-26,share,64.43
100908,2025-01-20,search,20.64
100908,2023-06-30,share,26.59
100909,2023-04-10,search,88.97
100909,2022-01-15,purchase,34.05
100909,2023-09-29,login,12.79
100909,2025-09-30,purchase,90.21
100909,2024-06-22,search,14.7
100909,2023-11-05,purchase,83.12
100909,2023-02-20,watch,32.2
100909,2025-02-14,login,60.85
100909,2023-02-12,share,10.03
100909,2024-10-12,search,95.76
100909,2023-08-04,login,2.71
100909,2023-02-05,purchase,26.57
100909,2025-03-10,purchase,39.9
100909,2022-10-08,search,39.23
100909,2022-03-16,watch,98.61
100909,2023-06-22,purchase,35.71
100909,2025-05-08,login,97.31
100910,2022-01-04,login,71.64
100910,2023-03-26,watch,34.13
100910,2024-12-21,watch,3.69
100910,2022-08-04,share,92.18
100910,2023-04-17,purchase,5.16
100910,2025-09-22,purchase,16.94
100910,2023-04-25,purchase,73.85
100910,2025-08-25,purchase,85.63
100910,2023-07-12,login,51.61
100910,2023-08-15,share,84.03
100910,2023-05-16,login,88.82
100910,2022-11-28,search,38.88
100910,2023-10-17,search,82.86
100910,2025-04-16,login,35.31
100910,2023-06-07,login,89.03
100910,2023-07-12,search,65.99
100910,2025-06-10,login,96.07
100910,2024-12-07,purchase,96.99
100910,2023-04-26,share,83.1
100911,2023-06-13,watch,78.4
100911,2023-04-30,share,70.04
100911,2024-08-15,search,81.85
100911,2025-07-29,share,48.2
100911,2024-06-01,watch,76.82
100911,2023-10-29,login,64.2
100911,2025-09-05,purchase,93.82
100911,2022-04-05,purchase,89.95
100911,2025-07-27,purchase,92.73
100911,2022-11-04,search,64.33
100911,2025-10-10,purchase,12.29
100911,2022-11-24,watch,54.07
100911,2025-04-18,search,82.6
100911,2022-04-13,purchase,69.41
100911,2023-08-17,search,31.57
100911,2023-06-01,search,58.42
100911,2022-12-18,share,84.17
100911,2024-02-11,purchase,64.8
100912,2024-11-04,login,84.7
100912,2022-12-02,login,39.23
100912,2024-07-07,login,23.8
100912,2025-05-22,login,66.2
100912,2022-05-26,login,79.98
100912,2025-10-11,watch,72.46
100912,2022-08-28,search,60.69
100912,2024-03-19,watch,91.21
100912,2025-09-05,search,8.93
100912,2023-07-17,share,58.73
100912,2023-08-10,share,15.01
100912,2025-05-10,watch,93.72
100913,2022-08-10,login,32.8
100913,2022-04-16,share,68.35
100913,2023-01-23,share,4.54
100913,2025-06-22,login,57.35
100913,2023-09-10,watch,14.03
100913,2023-03-24,purchase,37.66
100913,2024-09-12,search,90.37
100913,2024-09-16,watch,9.59
100913,2025-02-01,share,66.61
100913,2022-06-17,search,71.8
100913,2024-12-03,purchase,30.44
100913,2024-03-23,login,38.52
100913,2023-12-22,watch,35.81
100913,2023-06-08,login,10.86
100913,2025-10-08,watch,25.18
100913,2024-06-02,purchase,49.01
100914,2024-02-09,purchase,63.85
100914,2023-01-31,share,73.05
100914,2024-03-25,search,51.0
100914,2023-11-06,watch,46.63
100914,2022-09-24,watch,9.35
100914,2023-07-13,watch,2.11
100914,2025-07-15,share,28.76
100914,2023-05-23,search,47.48
100914,2022-12-24,login,6.68
100914,2025-08-02,share,30.59
100914,2024-01-09,search,7.61
100915,2022-07-10,login,25.63
100915,2024-02-17,search,67.22
100915,2023-01-23,share,54.77
100915,2022-03-30,search,2.98
100915,2024-01-30,share,39.24
100915,2024-03-12,watch,40.15
100915,2024-08-22,purchase,57.62
100915,2022-09-25,login,18.53
100915,2024-07-14,search,8.32
100915,2023-03-11,search,32.97
100915,2022-07-26,watch,17.06
100915,2025-03-04,watch,67.4
100915,2022-01-03,login,93.31
100915,2025-09-11,share,3.29
100916,2025-10-06,share,29.71
100916,2024-04-20,search,49.45
100916,2023-11-04,share,9.85
100916,2025-10-13,watch,5.57
100916,2024-07-03,purchase,54.0
100916,2025-09-17,search,61.48
100916,2023-11-01,login,31.91
100916,2023-12-16,login,64.94
100916,2024-03-28,purchase,29.78
100916,2022-05-29,share,3.18
100916,2023-03-08,purchase,45.55
100916,2023-05-27,login,71.62
100916,2022-06-26,share,28.42
100916,2024-03-20,watch,48.65
100917,2024-05-14,search,52.39
100917,2024-10-04,share,60.45
100917,2023-04-06,login,64.9
100917,2025-07-24,watch,39.44
100917,2024-01-30,share,49.28
100917,2023-05-14,login,76.14
100917,2022-05-08,search,98.52
100917,2023-01-14,search,54.74
100917,2022-08-02,watch,17.62
100917,2025-03-02,purchase,71.45
100917,2022-10-10,watch,76.67
100917,2022-02-10,share,93.01
100917,2022-12-24,purchase,19.09
100917,2023-11-24,search,69.61
100917,2025-03-04,share,87.73
100917,2022-02-18,search,28.18
100917,2025-03-28,search,29.06
100918,2022-11-01,watch,19.06
100918,2023-04-01,share,21.9
100918,2022-05-20,watch,10.91
100918,2024-07-29,purchase,96.35
100918,2025-01-08,login,7.57
100918,2023-02-25,purchase,37.6
100918,2025-03-10,login,76.31
100918,2024-10-24,share,46.58
100918,2025-09-03,search,31.81
100919,2022-07-17,purchase,16.11
100919,2025-01-01,purchase,43.63
100919,2025-07-10,login,23.23
100919,2023-05-09,purchase,64.23
100919,2024-11-20,watch,97.22
100919,2025-06-22,login,66.13
100919,2023-01-02,watch,60.89
100919,2024-11-13,purchase,27.59
100919,2022-10-27,watch,77.42
100919,2023-05-23,purchase,56.35
100920,2024-03-05,search,66.43
100920,2023-12-14,search,42.79
100920,2024-03-11,search,45.56
100920,2022-12-04,search,87.82
100920,2024-10-12,watch,3.93
100920,2023-10-15,search,33.28
100920,2024-03-06,login,95.06
100920,2023-11-28,login,99.16
100920,2025-05-29,purchase,18.67
100920,2022-05-01,watch,76.76
100920,2023-07-06,watch,88.72
100920,2025-08-19,purchase,59.85
100920,2023-07-12,login,20.17
100920,2024-09-26,share,79.28
100920,2023-11-21,share,7.95
100921,2022-07-18,purchase,13.78
100921,2022-07-21,purchase,21.19
100921,2023-01-31,login,1.3
100921,2025-08-03,watch,84.69
100921,2022-03-29,purchase,62.6
100921,2023-10-25,watch,37.42
100921,2024-11-06,search,37.31
100921,2023-08-10,share,25.41
100921,2022-12-21,share,92.86
100921,2022-11-18,login,45.54
100921,2025-09-15,share,41.92
100922,2024-02-04,search,16.68
100922,2025-07-28,search,79.21
100922,2025-06-28,login,15.57
100922,2024-08-01,login,24.24
100922,2023-01-23,watch,76.31
100922,2022-08-26,search,10.05
100922,2022-11-09,purchase,65.25
100922,2023-11-19,login,33.14
100922,2022-05-22,search,86.16
100923,2024-09-29,watch,35.91
100923,2023-07-13,search,50.07
100923,2025-10-18,login,23.51
100923,2024-06-10,login,21.83
100923,2023-08-20,watch,10.61
100923,2022-09-24,search,17.71
100924,2022-02-02,watch,6.69
100924,2023-09-11,purchase,90.46
100924,2022-08-06,search,1.14
100924,2023-05-11,watch,66.7
100924,2023-10-20,watch,26.79
100924,2022-03-09,watch,58.05
100924,2025-08-07,purchase,21.26
100924,2022-10-19,login,96.13
100924,2022-09-27,login,54.0
100924,2022-02-10,share,22.81
100924,2024-03-28,login,21.83
100924,2023-08-11,login,50.2
100924,2025-08-03,search,18.62
100925,2022-05-08,login,8.98
100925,2024-09-14,login,75.55
100925,2024-08-30,share,52.75
100925,2022-11-24,watch,76.89
100925,2023-01-02,share,41.76
100926,2022-07-18,watch,36.08
100926,2023-12-05,share,27.88
100926,2022-10-12,share,42.08
100926,2023-06-06,login,22.33
100926,2025-03-24,search,4.1
100926,2024-02-06,login,43.34
100926,2025-09-05,watch,69.34
100926,2023-10-16,share,67.89
100926,2023-07-05,search,53.21
100926,2022-08-27,purchase,64.81
100926,2023-01-27,search,1.93
100926,2022-05-21,watch,78.99
100926,2023-07-05,watch,11.97
100926,2025-07-22,share,63.79
100926,2025-06-07,share,74.18
100926,2023-10-09,watch,65.07
100926,2023-04-06,purchase,61.23
100926,2025-03-29,watch,64.89
100927,2025-03-31,watch,17.33
100927,2022-09-22,login,82.91
100927,2024-03-13,watch,71.14
100927,2023-12-01,watch,5.3
100927,2024-03-27,search,62.1
100927,2023-10-21,watch,72.27
100927,2023-08-19,login,53.24
100927,2024-07-04,login,39.05
100927,2022-07-31,purchase,34.25
100927,2022-06-16,search,73.92
100927,2022-01-02,watch,57.42
100927,2025-01-20,share,82.56
100927,2023-10-24,purchase,3.74
