customer_id,signup_date,age,gender,country,plan_type,monthly_fee
101661,2022-07-17,65,Male,India,Premium,39.99
101662,2023-04-30,40,Female,UK,Basic,9.99
101663,2024-12-18,23,Male,Canada,Basic,9.99
101664,2024-04-16,68,Female,Australia,Premium,39.99
101665,2025-03-30,30,Female,India,Premium,39.99
101666,2024-10-05,66,Female,India,Standard,19.99
101667,2023-11-22,40,Other,UK,Basic,9.99
101668,2024-11-01,26,Male,UK,Basic,9.99
101669,2023-05-05,34,Male,UK,Standard,19.99
101670,2022-10-03,19,Male,Canada,Premium,39.99
101671,2023-11-24,36,Male,USA,Basic,9.99
101672,2022-08-30,36,Female,UK,Standard,19.99
101673,2022-05-06,24,Female,USA,Premium,39.99
101674,2022-08-05,59,Female,USA,Basic,9.99
101675,2024-11-28,59,Male,India,Standard,19.99
101676,2023-05-10,37,Other,Australia,Basic,9.99
101677,2023-03-03,26,Female,Australia,Premium,39.99
101678,2024-07-07,34,Male,Canada,Premium,39.99
101679,2022-05-31,44,Male,Canada,Basic,9.99
101680,2023-01-19,64,Female,Australia,Premium,39.99
101681,2022-11-04,19,Other,Australia,Premium,39.99
101682,2024-01-16,53,Male,India,Premium,39.99
101683,2024-06-10,36,Male,India,Standard,19.99
101684,2023-01-10,34,Female,Australia,Standard,19.99
101685,2024-10-28,22,Female,UK,Basic,9.99
101686,2022-05-09,56,Male,UK,Basic,9.99
101687,2024-10-11,35,Female,India,Standard,19.99
101688,2023-10-31,24,Female,USA,Basic,9.99
101689,2023-06-01,34,Female,Australia,Standard,19.99
101690,2022-03-27,56,Female,Canada,Standard,19.99
101691,2025-04-13,53,Female,UK,Premium,39.99
101692,2022-11-07,57,Male,USA,Premium,39.99
101693,2025-02-16,62,Female,UK,Basic,9.99
101694,2023-03-03,21,Male,USA,Standard,19.99
101695,2022-04-24,55,Female,Australia,Standard,19.99
101696,2025-03-14,42,Male,Australia,Basic,9.99
101697,2022-10-30,22,Female,Australia,Basic,9.99
101698,2024-01-14,47,Male,India,Premium,39.99
101699,2023-08-11,29,Female,USA,Basic,9.99
101700,2024-09-13,21,Male,Canada,Premium,39.99
101701,2022-12-11,41,Female,Canada,Premium,39.99
101702,2024-03-24,46,Female,Australia,Standard,19.99
101703,2024-03-11,26,Female,Canada,Premium,39.99
101704,2024-10-21,21,Female,UK,Basic,9.99
101705,2025-03-16,68,Male,USA,Premium,39.99
101706,2024-12-12,41,Female,USA,Premium,39.99
101707,2024-12-28,31,Female,USA,Basic,9.99
101708,2022-12-27,22,Female,UK,Standard,19.99
101709,2024-10-06,35,Female,India,Standard,19.99
101710,2023-12-05,59,Female,UK,Basic,9.99
101711,2023-07-29,36,Male,USA,Premium,39.99
101712,2025-03-30,29,Female,USA,Standard,19.99
101713,2025-01-17,35,Female,USA,Standard,19.99
101714,2023-11-19,34,Female,Canada,Basic,9.99
101715,2024-02-20,47,Female,India,Standard,19.99
101716,2023-08-08,41,Male,UK,Premium,39.99
101717,2023-08-12,28,Male,USA,Standard,19.99
101718,2025-03-28,52,Male,Australia,Standard,19.99
101719,2023-05-04,40,Male,India,Standard,19.99
101720,2024-08-28,34,Female,Australia,Basic,9.99
101721,2025-01-30,18,Female,India,Standard,19.99
101722,2023-05-09,32,Male,USA,Basic,9.99
101723,2022-01-19,49,Male,India,Basic,9.99
101724,2023-02-01,26,Female,India,Basic,9.99
101725,2024-09-27,32,Female,USA,Premium,39.99
101726,2024-04-30,45,Female,Australia,Premium,39.99
101727,2024-04-01,41,Female,Australia,Basic,9.99
101728,2023-03-31,52,Female,Canada,Basic,9.99
101729,2023-12-26,39,Male,Australia,Basic,9.99
101730,2024-12-24,44,Male,Australia,Premium,39.99
101731,2025-01-04,36,Male,India,Standard,19.99
101732,2023-12-12,62,Male,Canada,Standard,19.99
101733,2022-05-23,29,Female,USA,Standard,19.99
101734,2024-07-05,37,Female,USA,Standard,19.99
101735,2024-04-07,18,Male,UK,Basic,9.99
101736,2023-08-28,38,Female,Canada,Basic,9.99
101737,2022-11-01,66,Male,India,Basic,9.99
101738,2024-01-06,62,Female,UK,Standard,19.99
101739,2022-10-18,18,Female,UK,Premium,39.99
101740,2022-04-12,27,Male,USA,Basic,9.99
101741,2024-05-16,64,Male,Australia,Basic,9.99
101742,2024-08-25,49,Female,India,Premium,39.99
101743,2024-08-31,56,Female,Canada,Basic,9.99
101744,2024-04-21,39,Male,UK,Basic,9.99
101745,2024-08-19,35,Female,India,Premium,39.99
101746,2024-07-30,65,Female,USA,Standard,19.99
101747,2024-10-23,63,Male,UK,Standard,19.99
101748,2022-03-26,49,Male,UK,Standard,19.99
101749,2022-11-24,44,Male,USA,Standard,19.99
101750,2024-03-26,45,Female,USA,Basic,9.99
101751,2023-03-30,35,Other,USA,Standard,19.99
101752,2023-09-21,56,Female,India,Standard,19.99
101753,2025-03-23,66,Female,India,Premium,39.99
101754,2023-10-27,46,Female,India,Premium,39.99
101755,2022-01-12,35,Female,Australia,Basic,9.99
101756,2025-03-02,61,Female,UK,Standard,19.99
101757,2022-10-31,25,Male,India,Basic,9.99
101758,2024-09-01,48,Female,Australia,Basic,9.99
101759,2024-02-22,51,Female,UK,Standard,19.99
101760,2022-02-12,24,Female,India,Standard,19.99
101761,2024-08-01,53,Male,USA,Standard,19.99
101762,2022-12-09,35,Female,Canada,Standard,19.99
101763,2023-05-13,55,Female,India,Premium,39.99
101764,2022-12-30,26,Male,Canada,Standard,19.99
101765,2024-06-09,26,Female,India,Standard,19.99
101766,2023-03-03,63,Male,USA,Basic,9.99
101767,2024-10-01,25,Female,Canada,Standard,19.99
101768,2022-01-21,68,Female,Australia,Premium,39.99
101769,2023-02-11,52,Female,USA,Basic,9.99
101770,2023-09-11,35,Male,Canada,Standard,19.99
101771,2024-10-11,22,Male,Canada,Premium,39.99
101772,2022-12-02,31,Female,USA,Standard,19.99
101773,2025-02-14,45,Male,USA,Standard,19.99
101774,2025-02-21,47,Female,USA,Basic,9.99
101775,2023-02-03,21,Male,UK,Standard,19.99
101776,2024-03-03,56,Female,Australia,Standard,19.99
101777,2023-12-16,37,Female,India,Basic,9.99
101778,2022-02-20,42,Male,Canada,Standard,19.99
101779,2022-11-20,45,Female,India,Basic,9.99
101780,2024-02-28,29,Female,USA,Standard,19.99
101781,2022-05-21,19,Female,Australia,Premium,39.99
101782,2023-04-15,60,Male,Australia,Standard,19.99
101783,2024-02-26,31,Female,UK,Standard,19.99
101784,2024-08-21,39,Male,USA,Standard,19.99
101785,2024-10-04,48,Male,Canada,Basic,9.99
101786,2023-01-08,40,Male,UK,Premium,39.99
101787,2023-05-09,65,Female,USA,Basic,9.99
101788,2024-01-21,37,Male,UK,Basic,9.99
101789,2025-03-25,55,Female,India,Standard,19.99
101790,2022-10-18,21,Male,USA,Standard,19.99
101791,2025-03-13,32,Male,Canada,Basic,9.99
101792,2022-04-16,41,Female,Canada,Basic,9.99
101793,2023-11-01,42,Male,USA,Premium,39.99
101794,2022-01-02,18,Female,UK,Basic,9.99
101795,2023-08-12,24,Male,Australia,Basic,9.99
101796,2023-10-06,48,Male,USA,Basic,9.99
101797,2022-03-31,29,Male,Canada,Basic,9.99
101798,2022-12-16,59,Male,India,Standard,19.99
101799,2025-02-05,22,Male,Canada,Standard,19.99
101800,2024-11-28,61,Female,Australia,Standard,19.99
101801,2024-06-27,67,Female,Canada,Basic,9.99
101802,2022-06-08,59,Female,Australia,Basic,9.99
101803,2024-08-16,55,Female,USA,Basic,9.99
101804,2022-11-08,29,Female,Canada,Basic,9.99
101805,2023-03-21,56,Female,UK,Basic,9.99
101806,2022-10-25,35,Male,UK,Basic,9.99
101807,2024-08-09,19,Male,Canada,Basic,9.99
101808,2022-02-05,27,Male,Canada,Standard,19.99
101809,2025-01-12,32,Male,India,Basic,9.99
101810,2025-04-10,47,Male,Canada,Basic,9.99
101811,2023-07-13,61,Female,India,Basic,9.99
101812,2024-06-09,34,Male,India,Basic,9.99
101813,2022-05-21,21,Other,India,Standard,19.99
101814,2024-06-05,24,Male,India,Basic,9.99
101815,2025-02-15,58,Male,USA,Basic,9.99
101816,2023-12-27,48,Other,UK,Basic,9.99
101817,2024-11-15,68,Female,India,Basic,9.99
101818,2023-06-05,56,Male,UK,Standard,19.99
101819,2022-01-10,51,Female,India,Premium,39.99
101820,2024-09-10,23,Female,UK,Basic,9.99
101821,2023-01-13,67,Female,Canada,Standard,19.99
101822,2023-11-13,55,Male,Canada,Basic,9.99
101823,2023-08-07,62,Female,UK,Basic,9.99
101824,2022-06-01,68,Female,India,Basic,9.99
101825,2023-12-21,51,Male,USA,Premium,39.99
101826,2024-12-08,61,Female,UK,Basic,9.99
101827,2025-03-23,32,Male,Australia,Premium,39.99
101828,2024-05-08,31,Female,USA,Standard,19.99
101829,2022-02-19,23,Male,Australia,Basic,9.99
101830,2023-10-26,67,Female,UK,Standard,19.99
101831,2023-06-15,54,Female,India,Premium,39.99
101832,2024-12-19,67,Male,Australia,Premium,39.99
101833,2025-04-05,49,Male,UK,Standard,19.99
101834,2024-05-06,20,Female,USA,Basic,9.99
101835,2022-05-26,20,Female,India,Basic,9.99
101836,2024-07-03,39,Male,Australia,Basic,9.99
101837,2024-09-19,39,Male,UK,Standard,19.99
101838,2022-08-30,27,Female,India,Premium,39.99
101839,2023-08-04,68,Female,India,Standard,19.99
101840,2023-11-18,20,Male,Canada,Premium,39.99
101841,2023-04-28,29,Female,India,Basic,9.99
101842,2025-02-05,46,Female,UK,Standard,19.99
101843,2023-11-04,65,Male,USA,Premium,39.99
101844,2023-09-23,34,Male,Canada,Standard,19.99
101845,2023-10-23,24,Male,UK,Standard,19.99
101846,2023-10-24,30,Female,UK,Standard,19.99
101847,2024-03-15,19,Female,UK,Standard,19.99
101848,2023-02-23,21,Female,Australia,Premium,39.99
101849,2024-09-14,27,Male,Australia,Standard,19.99
101850,2025-03-29,56,Male,USA,Basic,9.99
101851,2023-10-12,41,Female,UK,Standard,19.99
101852,2024-08-26,34,Male,Australia,Basic,9.99
101853,2023-08-13,69,Female,Australia,Standard,19.99
101854,2025-01-05,23,Female,Australia,Basic,9.99
101855,2023-05-24,36,Male,USA,Premium,39.99
101856,2023-03-17,22,Male,USA,Premium,39.99
101857,2024-07-09,49,Male,UK,Basic,9.99
101858,2024-02-09,27,Male,Canada,Basic,9.99
101859,2022-09-20,26,Female,UK,Standard,19.99
101860,2023-09-29,44,Male,Australia,Standard,19.99
101861,2025-04-05,30,Male,Australia,Basic,9.99
101862,2023-04-04,36,Female,India,Basic,9.99
101863,2024-09-25,38,Male,UK,Standard,19.99
101864,2023-12-01,41,Female,Australia,Standard,19.99
101865,2022-10-29,55,Male,Australia,Basic,9.99
101866,2025-01-30,21,Male,Canada,Standard,19.99
101867,2023-07-08,41,Male,India,Premium,39.99
101868,2022-10-15,52,Male,UK,Basic,9.99
101869,2025-04-05,20,Female,USA,Standard,19.99
101870,2023-09-13,21,Female,UK,Basic,9.99
101871,2024-10-02,54,Male,UK,Basic,9.99
101872,2022-02-05,57,Male,Canada,Basic,9.99
101873,2024-01-14,65,Male,UK,Standard,19.99
101874,2022-12-19,52,Male,Canada,Premium,39.99
101875,2022-03-14,48,Male,Canada,Standard,19.99
101876,2023-10-10,61,Female,Australia,Basic,9.99
101877,2024-12-29,42,Female,USA,Basic,9.99
101878,2023-03-01,57,Male,Canada,Standard,19.99
101879,2024-09-25,30,Female,India,Basic,9.99
101880,2023-12-09,21,Female,India,Basic,9.99
101881,2023-07-15,63,Male,USA,Standard,19.99
101882,2024-04-07,31,Female,Canada,Premium,39.99
101883,2024-08-13,30,Female,USA,Basic,9.99
101884,2023-06-01,44,Male,Australia,Standard,19.99
101885,2023-03-04,23,Other,India,Basic,9.99
101886,2022-06-09,34,Male,UK,Standard,19.99
101887,2022-05-29,53,Male,India,Standard,19.99
101888,2024-02-15,57,Female,Canada,Premium,39.99
101889,2022-03-08,66,Male,USA,Standard,19.99
101890,2024-10-10,52,Male,India,Basic,9.99
101891,2023-01-16,34,Male,UK,Basic,9.99
101892,2022-02-27,58,Female,UK,Basic,9.99
101893,2022-12-08,19,Female,USA,Standard,19.99
101894,2025-02-27,30,Female,USA,Premium,39.99
101895,2023-12-28,69,Female,India,Standard,19.99
101896,2025-04-10,19,Male,Canada,Standard,19.99
101897,2024-02-09,69,Male,Australia,Basic,9.99
101898,2023-09-06,45,Female,UK,Standard,19.99
101899,2022-12-20,60,Female,USA,Basic,9.99
101900,2022-04-26,43,Male,Australia,Basic,9.99
101901,2023-10-24,39,Male,Australia,Standard,19.99
101902,2023-03-29,64,Female,Australia,Standard,19.99
101903,2022-10-14,60,Other,Canada,Basic,9.99
101904,2024-10-13,20,Female,USA,Standard,19.99
101905,2022-11-07,52,Male,UK,Standard,19.99
101906,2022-07-27,29,Other,USA,Basic,9.99
101907,2023-09-10,41,Female,India,Standard,19.99
101908,2023-03-22,22,Female,UK,Basic,9.99
101909,2023-11-01,37,Female,USA,Basic,9.99
101910,2023-09-25,56,Female,UK,Basic,9.99
101911,2022-02-24,56,Female,India,Basic,9.99
101912,2024-06-30,30,Female,UK,Standard,19.99
101913,2024-11-01,58,Female,Australia,Premium,39.99
101914,2023-10-19,62,Female,Canada,Basic,9.99
101915,2024-09-06,29,Male,India,Basic,9.99
101916,2023-05-30,30,Female,UK,Basic,9.99
101917,2022-08-25,27,Female,India,Standard,19.99
101918,2022-12-14,50,Other,Australia,Basic,9.99
101919,2023-09-19,57,Male,Canada,Standard,19.99
101920,2025-02-01,33,Female,India,Standard,19.99
101921,2023-09-22,62,Male,Australia,Standard,19.99
101922,2022-12-30,52,Female,Australia,Premium,39.99
101923,2022-11-17,20,Female,Australia,Basic,9.99
101924,2022-10-13,22,Male,UK,Premium,39.99
101925,2022-05-29,43,Female,USA,Basic,9.99
101926,2025-01-12,28,Male,India,Basic,9.99
101927,2023-02-10,24,Male,USA,Standard,19.99
101928,2024-09-04,27,Female,Australia,Standard,19.99
101929,2023-04-01,59,Male,USA,Premium,39.99
101930,2024-03-10,69,Male,Australia,Basic,9.99
101931,2025-03-30,51,Male,Australia,Premium,39.99
101932,2024-10-09,20,Male,Canada,Basic,9.99
101933,2024-02-23,25,Female,Canada,Basic,9.99
101934,2023-04-05,48,Female,USA,Basic,9.99
101935,2024-01-08,28,Female,India,Standard,19.99
101936,2023-05-24,62,Male,USA,Standard,19.99
101937,2023-04-26,24,Male,India,Standard,19.99
101938,2022-04-24,62,Male,USA,Basic,9.99
101939,2024-01-19,19,Female,UK,Basic,9.99
101940,2022-12-27,23,Female,UK,Basic,9.99
101941,2022-12-07,58,Female,India,Standard,19.99
101942,2024-02-09,49,Female,Canada,Standard,19.99
101943,2024-01-31,37,Female,India,Standard,19.99
101944,2024-08-26,51,Female,USA,Premium,39.99
101945,2023-03-25,67,Female,Australia,Basic,9.99
101946,2024-04-14,33,Male,UK,Basic,9.99
101947,2022-11-07,42,Male,Australia,Standard,19.99
101948,2022-09-19,29,Female,UK,Standard,19.99
101949,2023-02-10,24,Female,USA,Standard,19.99
101950,2022-05-23,56,Other,UK,Premium,39.99
101951,2022-12-08,34,Male,India,Standard,19.99
101952,2025-01-29,62,Male,Australia,Basic,9.99
101953,2022-09-01,28,Other,Australia,Basic,9.99
101954,2023-05-05,23,Female,USA,Standard,19.99
101955,2022-01-12,40,Male,Australia,Standard,19.99
101956,2023-07-15,44,Female,USA,Basic,9.99
101957,2022-02-11,63,Male,Canada,Basic,9.99
101958,2023-11-09,23,Male,India,Standard,19.99
101959,2023-08-17,55,Female,UK,Standard,19.99
101960,2025-03-27,19,Female,UK,Basic,9.99
101961,2022-05-14,39,Male,UK,Standard,19.99
101962,2024-12-26,37,Male,Canada,Basic,9.99
101963,2024-10-27,42,Female,India,Premium,39.99
101964,2024-08-05,32,Male,Australia,Basic,9.99
101965,2022-03-14,66,Female,Australia,Standard,19.99
101966,2023-02-03,46,Female,India,Standard,19.99
101967,2023-08-01,25,Male,India,Basic,9.99
101968,2024-05-08,54,Female,UK,Standard,19.99
101969,2022-05-10,66,Female,Australia,Basic,9.99
101970,2024-07-19,69,Male,India,Standard,19.99
101971,2022-09-23,50,Male,Australia,Standard,19.99
101972,2024-03-03,39,Male,India,Basic,9.99
101973,2022-09-10,67,Female,USA,Basic,9.99
101974,2024-04-01,64,Female,UK,Standard,19.99
101975,2022-06-13,22,Male,India,Basic,9.99
101976,2022-04-05,56,Male,Canada,Standard,19.99
101977,2024-04-12,35,Male,India,Basic,9.99
101978,2025-02-07,55,Female,USA,Premium,39.99
101979,2022-12-02,54,Male,Canada,Standard,19.99
101980,2024-04-01,47,Female,Canada,Standard,19.99
101981,2022-08-26,68,Male,India,Basic,9.99
101982,2023-01-16,48,Female,USA,Basic,9.99
101983,2024-06-17,27,Female,Canada,Basic,9.99
101984,2023-04-28,32,Female,UK,Basic,9.99
101985,2024-06-20,59,Male,UK,Standard,19.99
101986,2024-11-14,65,Female,Australia,Standard,19.99
101987,2025-02-14,61,Male,Australia,Basic,9.99
101988,2023-04-27,35,Male,USA,Standard,19.99
101989,2024-07-05,40,Female,Canada,Basic,9.99
101990,2024-09-20,50,Female,UK,Basic,9.99
101991,2024-08-21,33,Male,UK,Premium,39.99
101992,2023-06-21,55,Male,USA,Standard,19.99
101993,2025-01-07,52,Female,Canada,Standard,19.99
101994,2025-04-11,51,Female,USA,Basic,9.99
101995,2024-11-01,45,Male,India,Basic,9.99
101996,2022-05-08,19,Female,UK,Basic,9.99
101997,2022-04-02,47,Male,USA,Premium,39.99
101998,2023-06-27,30,Female,USA,Standard,19.99
101999,2024-04-25,58,Female,India,Basic,9.99
102000,2024-09-15,33,Male,Australia,Premium,39.99
102001,2023-03-23,22,Female,UK,Standard,19.99
102002,2023-01-25,45,Female,USA,Standard,19.99
102003,2023-11-03,56,Female,UK,Basic,9.99
102004,2022-02-12,62,Female,Australia,Basic,9.99
102005,2022-09-11,37,Female,USA,Basic,9.99
102006,2025-02-27,41,Male,India,Basic,9.99
102007,2024-12-19,44,Male,UK,Standard,19.99
102008,2023-10-25,47,Male,India,Standard,19.99
102009,2023-04-12,62,Other,Australia,Standard,19.99
102010,2022-10-14,44,Female,Australia,Premium,39.99
102011,2024-10-07,43,Female,UK,Basic,9.99
102012,2024-02-17,24,Male,Australia,Premium,39.99
102013,2022-12-11,59,Female,Canada,Premium,39.99
102014,2023-10-04,64,Female,UK,Standard,19.99
102015,2023-01-17,55,Female,Canada,Basic,9.99
102016,2023-11-21,22,Male,Australia,Standard,19.99
102017,2024-12-15,40,Male,UK,Basic,9.99
102018,2023-04-02,45,Female,Canada,Standard,19.99
102019,2024-09-09,51,Female,Australia,Basic,9.99
102020,2022-03-24,32,Male,USA,Standard,19.99
102021,2025-01-27,49,Female,USA,Standard,19.99
102022,2022-05-29,43,Male,India,Basic,9.99
102023,2025-03-25,65,Female,USA,Basic,9.99
102024,2022-07-09,48,Female,Canada,Basic,9.99
102025,2024-06-01,36,Male,USA,Standard,19.99
102026,2022-09-20,26,Female,UK,Premium,39.99
102027,2025-01-08,46,Male,UK,Basic,9.99
102028,2023-02-04,68,Male,UK,Standard,19.99
102029,2024-02-03,56,Female,USA,Basic,9.99
102030,2023-09-01,21,Male,USA,Standard,19.99
102031,2024-02-24,20,Male,India,Premium,39.99
102032,2022-04-11,46,Male,Australia,Basic,9.99
102033,2024-03-30,69,Male,India,Premium,39.99
102034,2024-03-30,28,Male,Canada,Standard,19.99
102035,2023-02-24,50,Male,UK,Basic,9.99
102036,2022-05-04,55,Female,USA,Premium,39.99
102037,2023-02-26,28,Male,Australia,Basic,9.99
102038,2024-12-22,44,Female,Australia,Basic,9.99
102039,2024-02-07,50,Male,USA,Standard,19.99
102040,2023-04-28,38,Male,India,Standard,19.99
102041,2023-06-03,56,Male,Australia,Standard,19.99
102042,2022-06-04,48,Female,India,Basic,9.99
102043,2022-04-02,55,Female,USA,Premium,39.99
102044,2024-09-08,63,Female,India,Standard,19.99
102045,2023-03-31,19,Male,UK,Premium,39.99
102046,2023-08-21,44,Female,USA,Basic,9.99
102047,2023-05-25,53,Male,USA,Standard,19.99
102048,2023-01-21,28,Male,Australia,Premium,39.99
102049,2023-02-09,64,Female,Australia,Basic,9.99
102050,2022-09-03,35,Male,Australia,Premium,39.99
102051,2024-01-12,18,Other,UK,Basic,9.99
102052,2023-10-23,52,Male,UK,Basic,9.99
102053,2023-10-12,52,Other,Canada,Premium,39.99
102054,2024-06-19,48,Female,USA,Premium,39.99
102055,2022-03-06,45,Female,Australia,Basic,9.99
102056,2024-11-02,56,Male,USA,Basic,9.99
102057,2022-08-01,18,Male,India,Standard,19.99
102058,2022-08-30,42,Female,UK,Premium,39.99
102059,2023-05-08,60,Male,Canada,Standard,19.99
102060,2022-12-04,55,Female,India,Standard,19.99
102061,2022-06-22,37,Other,USA,Standard,19.99
102062,2023-11-03,20,Male,UK,Basic,9.99
102063,2022-06-13,68,Female,Australia,Premium,39.99
102064,2023-04-10,19,Female,India,Basic,9.99
102065,2024-09-21,35,Male,UK,Standard,19.99
102066,2023-05-12,61,Male,USA,Standard,19.99
102067,2023-12-01,27,Male,USA,Standard,19.99
102068,2023-01-30,22,Male,India,Standard,19.99
102069,2023-12-04,26,Female,India,Premium,39.99
102070,2022-11-04,19,Male,India,Standard,19.99
102071,2022-07-02,51,Other,Canada,Standard,19.99
102072,2023-09-21,55,Male,Australia,Basic,9.99
102073,2023-05-25,48,Female,UK,Premium,39.99
102074,2023-06-30,27,Female,USA,Basic,9.99
102075,2023-09-16,67,Male,USA,Basic,9.99
102076,2023-08-17,29,Male,Australia,Basic,9.99
102077,2024-01-14,53,Female,India,Standard,19.99
102078,2023-07-08,38,Female,India,Premium,39.99
102079,2022-01-21,66,Male,USA,Standard,19.99
102080,2023-07-08,64,Male,Australia,Basic,9.99
102081,2023-02-01,23,Male,USA,Basic,9.99
102082,2023-09-17,65,Male,India,Standard,19.99
102083,2022-04-15,66,Female,UK,Basic,9.99
102084,2022-07-11,20,Female,India,Basic,9.99
102085,2022-01-17,27,Male,UK,Standard,19.99
102086,2025-02-17,22,Other,Canada,Premium,39.99
102087,2023-01-28,63,Male,Australia,Standard,19.99
102088,2023-03-01,43,Female,Canada,Basic,9.99
102089,2022-05-09,38,Male,India,Premium,39.99
102090,2025-02-27,62,Male,Australia,Standard,19.99
102091,2023-07-26,43,Male,India,Premium,39.99
102092,2022-01-29,55,Male,Australia,Basic,9.99
102093,2025-01-25,61,Female,Australia,Standard,19.99
102094,2024-10-30,43,Female,India,Premium,39.99
102095,2022-08-30,25,Male,India,Basic,9.99
102096,2022-08-20,22,Female,Australia,Standard,19.99
102097,2024-02-28,32,Male,Australia,Basic,9.99
102098,2023-12-16,33,Female,India,Standard,19.99
102099,2024-01-29,18,Male,India,Premium,39.99
102100,2024-03-12,33,Male,USA,Standard,19.99
102101,2024-02-15,54,Male,USA,Premium,39.99
102102,2023-12-27,20,Female,USA,Standard,19.99
102103,2022-07-19,69,Female,Canada,Premium,39.99
102104,2024-08-02,64,Male,Australia,Standard,19.99
