ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
1710,101762,2023-11-14,Technical,14.5,2.6
1711,101764,2024-02-20,Account,56.1,2.0
1712,101764,2025-10-02,Billing,40.6,5.0
1713,101764,2022-12-14,Account,72.0,3.4
1714,101765,2024-11-26,Feature,3.9,4.3
1715,101767,2025-02-03,Account,25.9,2.3
1716,101772,2022-09-29,Technical,12.2,2.8
1717,101773,2023-01-25,Account,21.3,2.9
1718,101773,2022-10-27,Billing,6.8,2.4
1719,101775,2025-07-31,Feature,61.5,4.7
1720,101775,2022-01-25,Billing,39.9,2.1
1721,101775,2022-09-14,Feature,20.9,2.9
1722,101776,2023-10-31,Technical,26.2,2.8
1723,101776,2024-02-17,Account,24.1,4.1
1724,101776,2024-07-18,Account,62.5,4.8
1725,101778,2022-10-31,Account,6.4,2.8
1726,101779,2022-04-03,Feature,52.4,4.5
1727,101780,2022-03-13,Account,8.6,4.9
1728,101781,2023-06-15,Billing,20.2,3.0
1729,101781,2025-08-24,Feature,46.2,4.3
1730,101782,2023-09-06,Technical,52.7,4.0
1731,101782,2022-03-30,Billing,46.8,3.6
1732,101783,2024-06-10,Technical,44.1,4.3
1733,101783,2024-06-20,Technical,69.3,4.8
1734,101786,2022-09-11,Feature,5.3,2.9
1735,101787,2023-02-22,Feature,44.1,4.0
1736,101787,2024-08-15,Technical,6.4,2.5
1737,101787,2024-03-29,Feature,16.2,3.8
1738,101787,2023-10-17,Account,28.0,2.6
1739,101788,2023-04-02,Technical,43.7,4.4
1740,101789,2023-05-22,Account,24.8,2.3
1741,101790,2023-03-29,Billing,30.4,3.0
1742,101791,2023-05-03,Billing,2.4,4.1
1743,101792,2023-03-06,Technical,26.9,2.3
1744,101792,2022-03-13,Account,49.3,3.2
1745,101792,2025-10-16,Billing,58.0,2.1
1746,101795,2024-10-04,Technical,46.3,4.3
1747,101795,2024-08-13,Feature,7.4,3.2
1748,101796,2023-12-08,Billing,41.0,4.1
1749,101798,2022-03-01,Technical,1.0,4.3
1750,101798,2022-04-02,Technical,7.8,4.2
1751,101799,2023-03-13,Technical,43.2,5.0
1752,101800,2022-09-03,Technical,68.1,2.7
1753,101800,2024-12-29,Billing,51.4,2.9
1754,101801,2023-01-14,Technical,26.5,4.6
1755,101803,2024-07-21,Billing,56.3,3.9
1756,101804,2025-03-28,Billing,14.6,2.8
1757,101805,2023-10-12,Feature,67.5,2.4
1758,101805,2022-07-10,Technical,53.5,2.3
1759,101805,2022-11-28,Technical,13.9,3.0
1760,101806,2022-06-30,Billing,33.3,2.7
1761,101807,2025-10-21,Feature,62.1,4.6
1762,101808,2024-12-13,Billing,25.7,2.2
1763,101809,2025-10-30,Account,59.7,4.8
1764,101809,2022-01-05,Billing,40.2,2.9
1765,101810,2024-04-11,Technical,16.8,4.0
1766,101811,2023-03-06,Technical,22.2,3.9
1767,101812,2023-12-31,Technical,17.6,4.5
1768,101813,2024-05-30,Account,46.7,4.1
1769,101814,2025-03-20,Account,48.9,3.7
1770,101815,2022-01-23,Account,56.4,5.0
1771,101816,2025-08-15,Account,36.3,2.4
1772,101816,2023-07-22,Account,34.0,4.8
1773,101818,2024-12-26,Billing,22.5,4.5
1774,101819,2022-04-20,Feature,29.6,2.1
1775,101819,2023-09-20,Feature,62.7,3.7
1776,101820,2023-09-14,Technical,10.1,4.7
1777,101820,2024-08-15,Billing,36.8,2.5
1778,101821,2023-05-16,Technical,4.8,4.2
1779,101826,2022-03-06,Technical,57.8,3.0
1780,101826,2024-06-19,Account,12.1,4.9
1781,101827,2022-03-18,Billing,20.6,3.3
1782,101828,2022-02-23,Account,71.3,2.5
1783,101830,2023-08-28,Account,54.1,4.0
1784,101831,2024-08-06,Account,38.1,2.4
1785,101833,2022-04-23,Billing,49.8,4.8
1786,101833,2025-07-08,Feature,47.0,2.4
1787,101833,2024-06-13,Account,11.7,4.8
1788,101833,2023-02-01,Feature,4.1,3.4
1789,101834,2025-06-16,Billing,61.5,4.4
1790,101835,2022-06-27,Billing,61.2,2.9
1791,101835,2024-03-31,Feature,26.9,4.9
1792,101835,2024-08-15,Technical,2.9,3.6
1793,101838,2023-12-04,Account,13.2,4.1
1794,101838,2022-02-06,Account,45.7,3.3
1795,101840,2024-04-27,Feature,39.2,3.8
1796,101842,2025-02-02,Account,41.6,2.6
1797,101843,2025-07-04,Account,35.8,2.4
1798,101843,2023-08-19,Billing,47.1,2.3
1799,101844,2022-02-05,Billing,46.5,2.9
1800,101844,2025-09-19,Account,52.8,4.8
1801,101846,2025-02-28,Feature,63.8,2.5
1802,101847,2025-02-24,Feature,42.0,4.1
1803,101847,2025-05-25,Billing,66.1,4.6
1804,101848,2022-02-25,Technical,38.6,4.4
1805,101849,2022-03-31,Feature,33.8,2.4
1806,101854,2023-03-17,Billing,47.1,2.8
1807,101856,2024-02-28,Billing,29.8,4.5
1808,101857,2022-12-16,Feature,51.1,3.7
1809,101858,2022-03-30,Feature,37.5,3.1
1810,101858,2023-11-10,Account,56.6,2.9
1811,101858,2023-08-29,Billing,27.1,2.5
1812,101859,2024-08-04,Billing,21.2,2.5
1813,101859,2023-05-27,Feature,61.9,2.2
1814,101859,2024-10-26,Account,8.6,3.4
1815,101861,2024-07-24,Feature,45.0,3.5
1816,101861,2025-09-04,Billing,50.3,3.3
1817,101863,2022-05-06,Account,4.6,4.1
1818,101863,2022-06-26,Account,62.8,2.2
1819,101864,2023-06-07,Account,16.5,3.8
1820,101866,2022-04-21,Feature,55.7,2.7
1821,101867,2025-03-17,Technical,54.4,3.1
1822,101870,2025-05-27,Account,58.7,3.3
1823,101870,2024-06-29,Feature,8.3,4.3
1824,101871,2025-06-25,Account,49.3,4.9
1825,101873,2024-05-13,Technical,33.1,4.8
1826,101874,2023-04-25,Account,28.0,3.1
1827,101876,2024-09-21,Account,19.7,3.8
1828,101881,2025-03-15,Account,21.0,4.5
1829,101882,2025-04-02,Technical,10.9,2.2
1830,101884,2023-08-05,Billing,57.0,2.5
1831,101884,2024-12-02,Account,35.5,2.2
1832,101885,2025-05-18,Account,38.6,3.8
1833,101886,2022-12-18,Account,56.9,4.3
1834,101886,2023-06-21,Account,2.4,4.8
1835,101888,2024-08-07,Feature,15.5,4.7
1836,101889,2024-12-07,Billing,33.9,2.4
1837,101890,2024-03-19,Technical,16.6,3.4
1838,101890,2025-02-18,Billing,6.7,4.2
1839,101890,2022-08-06,Account,23.8,3.9
1840,101890,2023-12-13,Technical,21.6,4.1
1841,101891,2024-01-01,Feature,37.9,3.5
1842,101891,2022-12-16,Technical,56.7,4.8
1843,101891,2024-08-11,Account,24.2,3.1
1844,101892,2022-11-27,Technical,22.4,2.6
1845,101892,2023-02-01,Billing,30.3,4.2
1846,101892,2022-02-18,Account,28.8,3.2
1847,101896,2025-10-29,Technical,31.9,3.3
1848,101897,2025-01-30,Feature,3.9,4.2
1849,101899,2022-08-06,Feature,26.5,4.5
1850,101899,2022-05-27,Technical,38.8,4.0
1851,101900,2024-06-16,Billing,62.6,2.4
1852,101900,2025-04-22,Feature,49.2,4.7
1853,101900,2023-04-22,Account,16.4,4.6
1854,101900,2023-10-29,Feature,24.9,3.0
1855,101901,2022-09-26,Technical,49.7,3.2
1856,101902,2024-06-25,Technical,49.1,2.8
1857,101904,2022-02-18,Account,36.1,2.9
1858,101904,2023-08-19,Billing,11.3,4.3
1859,101905,2024-06-20,Technical,49.0,3.6
1860,101907,2025-06-01,Account,65.0,5.0
1861,101910,2022-06-02,Feature,30.4,2.8
1862,101910,2025-08-17,Technical,21.8,4.0
1863,101910,2025-01-07,Billing,11.6,2.2
1864,101911,2022-03-12,Billing,49.7,2.4
1865,101911,2024-10-19,Account,49.4,4.6
1866,101912,2023-11-28,Account,12.5,3.4
1867,101913,2025-07-20,Technical,2.5,4.6
1868,101914,2024-08-23,Billing,44.5,3.7
1869,101916,2022-02-12,Technical,3.2,3.7
1870,101916,2023-07-09,Technical,60.5,3.5
1871,101916,2023-02-23,Billing,52.1,2.6
1872,101918,2022-03-14,Technical,50.2,4.2
1873,101918,2024-03-06,Technical,12.4,2.1
1874,101918,2025-08-26,Billing,55.0,3.7
1875,101918,2024-11-18,Billing,59.1,4.8
1876,101920,2025-01-23,Billing,52.8,2.5
1877,101920,2023-11-19,Billing,67.7,2.3
1878,101920,2023-01-14,Technical,4.8,4.5
1879,101923,2022-06-21,Technical,62.2,2.2
1880,101924,2024-02-24,Account,39.7,4.8
1881,101925,2022-11-27,Feature,56.0,4.5
1882,101925,2022-09-02,Technical,32.8,3.9
1883,101926,2022-06-26,Feature,39.4,3.3
1884,101926,2022-07-04,Feature,19.7,4.2
1885,101927,2024-05-24,Feature,49.2,2.6
1886,101928,2024-08-23,Feature,71.9,2.3
1887,101929,2025-05-08,Account,51.7,3.5
1888,101931,2025-10-07,Billing,55.7,3.8
1889,101932,2025-04-27,Feature,50.3,2.2
1890,101934,2023-02-11,Billing,19.1,3.5
1891,101934,2022-11-06,Billing,8.0,3.6
1892,101935,2022-06-19,Technical,25.3,3.9
1893,101936,2023-03-03,Account,3.9,2.6
1894,101936,2022-11-30,Billing,30.2,3.9
1895,101937,2024-06-01,Technical,49.1,2.4
1896,101940,2022-10-19,Technical,10.5,3.6
1897,101940,2024-03-22,Technical,15.9,2.7
1898,101940,2025-09-19,Technical,58.5,2.9
1899,101940,2023-12-16,Feature,8.5,4.6
1900,101940,2022-08-15,Feature,58.5,4.2
1901,101943,2024-05-03,Technical,70.8,4.2
1902,101944,2023-03-12,Billing,2.3,2.5
1903,101944,2023-10-24,Billing,69.4,2.5
1904,101945,2024-12-11,Technical,4.8,3.3
1905,101945,2025-05-26,Technical,38.7,3.8
1906,101945,2025-05-26,Billing,42.3,4.9
1907,101946,2024-06-30,Technical,69.0,2.2
1908,101947,2022-01-17,Billing,4.3,4.5
1909,101947,2022-08-05,Technical,64.1,3.9
1910,101949,2024-08-29,Technical,43.4,4.9
1911,101949,2025-08-21,Account,41.7,2.0
1912,101953,2022-06-30,Technical,23.1,4.4
1913,101954,2022-11-29,Account,49.5,3.0
1914,101954,2023-01-10,Technical,46.0,2.4
1915,101955,2023-02-06,Technical,27.4,4.7
1916,101956,2022-08-08,Billing,67.0,4.6
1917,101957,2024-07-05,Account,28.4,3.6
1918,101960,2023-07-18,Feature,69.5,3.9
1919,101960,2024-02-02,Billing,42.2,3.7
1920,101962,2023-09-08,Feature,20.0,2.9
1921,101964,2025-04-06,Feature,9.5,3.7
1922,101965,2024-04-07,Billing,28.3,2.3
1923,101966,2023-12-04,Billing,13.2,2.9
1924,101967,2023-06-25,Billing,20.9,4.0
1925,101967,2024-10-21,Technical,26.4,2.3
1926,101967,2025-07-02,Billing,44.7,4.1
1927,101967,2024-03-24,Billing,44.9,2.6
1928,101968,2022-12-11,Billing,36.9,5.0
1929,101969,2024-09-09,Technical,58.4,3.1
1930,101969,2025-08-09,Account,23.6,4.0
1931,101970,2024-04-25,Feature,5.3,4.8
1932,101971,2025-02-18,Feature,38.6,3.2
1933,101971,2025-09-30,Account,33.7,3.8
1934,101972,2023-12-22,Technical,45.3,2.1
1935,101972,2023-03-14,Billing,5.5,3.5
1936,101972,2022-03-03,Feature,34.6,2.9
1937,101973,2023-09-02,Feature,63.4,2.4
1938,101975,2023-04-30,Technical,33.8,4.6
1939,101975,2025-07-16,Technical,61.7,3.7
1940,101977,2025-10-14,Feature,66.6,4.8
1941,101980,2022-05-07,Billing,64.2,4.9
1942,101982,2023-04-13,Account,39.8,5.0
1943,101982,2022-06-17,Account,69.3,4.2
1944,101983,2025-05-19,Billing,24.0,3.8
1945,101984,2022-07-18,Account,16.4,3.8
1946,101986,2023-04-28,Billing,18.6,3.1
1947,101989,2025-05-13,Billing,35.9,4.0
1948,101989,2022-02-21,Billing,38.2,4.9
1949,101992,2022-08-26,Account,67.7,2.1
1950,101994,2022-06-13,Billing,56.4,4.3
1951,101995,2024-12-20,Feature,44.7,3.9
1952,101995,2022-09-23,Account,29.7,2.3
1953,101996,2023-07-22,Technical,51.8,3.4
1954,101996,2023-08-28,Feature,63.2,4.8
1955,101997,2024-08-07,Technical,49.6,3.9
1956,101998,2022-10-31,Feature,67.1,3.0
1957,101999,2023-02-24,Billing,54.8,3.0
1958,102002,2024-07-21,Feature,70.4,2.2
1959,102004,2025-01-19,Account,48.7,4.6
1960,102004,2024-05-29,Feature,1.4,4.5
1961,102004,2024-01-26,Feature,11.4,2.8
1962,102004,2025-01-26,Billing,7.1,5.0
1963,102005,2023-11-14,Feature,70.8,3.6
1964,102006,2022-01-10,Billing,56.1,4.2
1965,102007,2022-08-29,Feature,42.9,2.9
1966,102007,2025-08-13,Technical,47.4,3.3
1967,102007,2024-01-28,Technical,47.6,3.8
1968,102007,2023-08-30,Billing,31.9,4.9
1969,102007,2024-08-23,Feature,70.7,2.3
1970,102007,2022-01-30,Billing,16.8,4.3
1971,102008,2022-04-18,Feature,70.9,2.6
1972,102010,2022-01-31,Technical,36.3,4.5
1973,102011,2024-05-06,Billing,46.6,2.6
1974,102012,2024-09-18,Account,58.5,4.6
1975,102013,2025-04-17,Feature,21.8,3.1
1976,102015,2024-03-30,Feature,2.3,4.5
1977,102016,2024-07-27,Feature,63.3,4.4
1978,102018,2022-06-21,Account,25.7,2.1
1979,102020,2024-04-28,Technical,12.2,2.4
1980,102021,2025-05-20,Feature,52.8,2.0
1981,102021,2022-08-11,Feature,46.2,4.3
1982,102022,2025-02-15,Billing,30.7,4.1
1983,102023,2025-03-22,Billing,64.2,3.4
1984,102028,2023-03-08,Account,45.4,4.4
1985,102029,2023-08-20,Billing,9.8,4.6
1986,102029,2022-02-24,Billing,50.6,3.3
1987,102030,2022-09-24,Technical,46.8,3.7
1988,102030,2023-12-19,Account,63.4,3.6
1989,102032,2022-04-07,Account,56.4,2.5
1990,102032,2024-08-13,Billing,24.7,4.5
1991,102034,2025-07-01,Billing,13.2,2.5
1992,102035,2025-04-05,Technical,47.7,4.3
1993,102035,2025-03-09,Account,58.6,2.6
1994,102035,2025-06-19,Account,50.6,2.8
1995,102036,2025-09-30,Account,35.5,2.6
1996,102036,2022-07-23,Feature,54.5,3.9
1997,102037,2024-04-19,Billing,16.4,4.0
1998,102038,2023-01-10,Feature,19.7,2.7
1999,102044,2024-06-24,Feature,55.7,4.5
2000,102044,2025-10-07,Technical,55.3,2.9
2001,102044,2025-05-30,Feature,30.6,4.0
2002,102047,2022-09-25,Feature,24.8,2.9
2003,102048,2024-03-12,Technical,69.3,4.7
2004,102048,2022-10-10,Billing,10.5,4.5
2005,102049,2025-08-10,Account,1.7,4.3
2006,102049,2022-04-20,Account,11.4,3.0
2007,102050,2024-10-14,Feature,61.7,3.2
2008,102051,2023-11-19,Account,51.6,4.4
2009,102053,2023-10-31,Billing,57.0,5.0
2010,102054,2022-04-19,Billing,33.4,2.4
2011,102055,2023-12-12,Billing,2.7,3.0
2012,102058,2025-05-29,Feature,37.6,4.7
2013,102058,2025-04-19,Feature,7.2,3.1
2014,102059,2023-10-16,Account,59.1,2.6
2015,102060,2025-02-09,Account,15.7,4.1
2016,102060,2024-02-27,Technical,25.8,2.5
2017,102061,2025-02-04,Billing,36.6,3.0
2018,102062,2024-12-15,Billing,17.9,2.7
2019,102063,2024-09-02,Account,31.3,3.3
2020,102063,2024-07-19,Account,4.8,2.1
2021,102064,2023-12-03,Billing,39.7,4.4
2022,102064,2023-09-30,Technical,23.4,3.7
2023,102066,2024-11-05,Account,60.5,4.5
2024,102066,2022-01-09,Billing,3.4,3.5
2025,102067,2022-07-31,Account,70.7,3.6
2026,102071,2024-05-09,Billing,10.1,2.6
2027,102076,2025-10-31,Technical,62.3,3.4
2028,102080,2025-08-11,Technical,29.3,2.4
2029,102080,2024-07-31,Billing,47.7,3.3
2030,102082,2024-07-21,Billing,58.7,2.3
2031,102082,2024-12-19,Technical,59.8,2.6
2032,102083,2022-02-03,Account,36.3,2.7
2033,102083,2022-05-08,Feature,14.9,4.7
2034,102083,2023-03-05,Account,22.6,2.6
2035,102083,2022-09-18,Billing,67.9,4.9
2036,102084,2022-04-29,Technical,64.5,3.6
2037,102086,2025-03-07,Billing,50.1,4.4
2038,102086,2025-01-08,Billing,43.3,4.1
2039,102087,2024-07-02,Feature,60.7,4.3
2040,102088,2025-08-10,Feature,65.8,5.0
2041,102089,2025-02-03,Feature,39.7,2.6
2042,102090,2022-04-05,Billing,54.6,2.4
2043,102091,2023-11-17,Billing,65.9,3.6
2044,102091,2024-09-30,Feature,23.6,4.5
2045,102092,2025-07-17,Feature,46.7,2.1
2046,102093,2023-10-03,Account,5.4,3.6
2047,102094,2022-12-25,Feature,39.5,3.1
2048,102095,2025-10-24,Billing,56.8,3.6
2049,102096,2023-08-03,Feature,65.6,4.2
2050,102097,2025-06-06,Billing,9.1,4.0
2051,102097,2024-08-16,Feature,4.3,3.7
2052,102098,2022-02-03,Feature,45.1,4.3
2053,102099,2022-10-10,Account,17.6,4.7
2054,102099,2025-01-14,Technical,59.3,4.2
2055,102100,2025-03-24,Technical,49.5,4.6
2056,102101,2022-11-24,Feature,36.3,2.6
2057,102101,2023-06-15,Feature,52.5,4.5
2058,102103,2022-05-11,Account,27.6,4.9
2059,102104,2023-03-14,Account,31.6,4.0
2060,102105,2023-10-07,Billing,48.3,4.8
2061,102107,2025-03-29,Account,58.1,2.9
2062,102108,2023-05-01,Technical,45.6,3.7
2063,102109,2025-05-07,Technical,13.5,2.4
2064,102109,2022-07-26,Account,43.0,4.6
2065,102110,2024-07-23,Billing,48.3,4.8
2066,102110,2022-05-15,Account,57.3,4.5
2067,102112,2025-03-30,Billing,63.0,2.8
2068,102112,2022-10-27,Technical,66.7,3.4
2069,102114,2023-02-10,Account,2.6,2.9
2070,102114,2023-02-20,Account,3.9,3.4
2071,102115,2024-08-19,Account,22.9,4.7
2072,102116,2023-06-08,Billing,70.2,4.1
2073,102118,2024-07-27,Account,34.7,3.2
2074,102119,2023-10-01,Technical,22.5,2.0
2075,102122,2025-02-02,Feature,11.4,2.8
2076,102124,2023-04-12,Account,39.1,4.2
2077,102124,2024-04-12,Account,35.0,4.7
2078,102127,2022-07-27,Account,6.3,2.6
2079,102127,2022-10-14,Billing,8.8,2.6
2080,102128,2024-11-28,Feature,38.2,3.9
2081,102129,2023-08-15,Technical,66.4,4.2
2082,102129,2022-06-26,Technical,49.1,3.6
2083,102129,2023-03-07,Billing,53.2,2.1
2084,102130,2023-07-28,Technical,37.8,3.0
2085,102130,2023-12-09,Feature,37.4,2.2
2086,102130,2025-01-01,Billing,49.3,4.9
2087,102130,2024-05-25,Billing,50.5,3.7
2088,102131,2024-02-22,Billing,21.7,4.9
2089,102133,2024-11-24,Billing,34.7,4.8
2090,102135,2024-03-30,Technical,69.9,3.1
2091,102137,2024-04-28,Feature,6.3,4.8
2092,102138,2024-01-21,Technical,22.8,4.3
2093,102138,2025-07-27,Account,39.5,2.9
2094,102139,2024-01-08,Account,47.7,3.8
2095,102143,2025-10-11,Technical,19.7,4.9
2096,102144,2025-02-09,Technical,57.9,4.4
2097,102146,2024-02-19,Account,11.4,3.5
2098,102147,2024-03-18,Technical,48.1,3.7
2099,102147,2023-12-19,Feature,45.4,4.0
2100,102148,2023-03-21,Billing,4.5,3.0
2101,102150,2023-06-01,Account,31.2,2.4
2102,102150,2023-02-12,Feature,69.8,2.3
2103,102150,2023-09-24,Billing,3.8,3.7
2104,102152,2024-01-02,Feature,45.2,2.7
2105,102153,2025-05-17,Feature,44.0,3.8
2106,102153,2025-07-07,Feature,42.7,3.9
2107,102154,2022-10-28,Billing,71.1,4.6
2108,102155,2025-02-09,Billing,68.7,2.1
2109,102157,2022-07-14,Billing,20.2,2.1
2110,102158,2024-04-21,Billing,70.1,3.9
2111,102158,2025-01-12,Billing,18.1,4.2
2112,102158,2023-01-17,Technical,38.1,2.3
2113,102159,2024-02-05,Technical,22.4,3.9
2114,102159,2024-02-17,Technical,33.7,3.8
2115,102160,2024-09-09,Technical,32.3,5.0
2116,102161,2023-06-29,Technical,57.9,4.2
2117,102162,2023-02-14,Billing,68.3,4.6
2118,102164,2022-09-05,Feature,58.4,4.8
2119,102165,2024-05-13,Technical,57.2,4.4
2120,102167,2024-09-04,Feature,55.0,4.2
2121,102168,2022-11-28,Technical,44.4,3.5
2122,102168,2024-10-10,Feature,33.1,3.3
2123,102170,2024-05-08,Account,22.5,3.0
2124,102171,2024-06-21,Billing,45.8,4.5
2125,102172,2023-04-22,Feature,53.7,4.5
2126,102172,2024-11-13,Account,43.8,2.9
2127,102174,2023-03-29,Feature,31.6,3.3
2128,102174,2024-10-07,Technical,16.1,4.8
2129,102177,2024-01-08,Account,49.6,3.6
2130,102178,2024-08-21,Account,34.9,3.5
2131,102178,2024-03-03,Account,58.7,2.6
2132,102178,2024-02-02,Billing,5.9,2.1
2133,102178,2024-12-08,Feature,70.9,3.8
2134,102179,2025-02-28,Technical,28.3,2.6
2135,102181,2022-10-15,Feature,2.3,4.9
2136,102182,2023-11-14,Billing,62.4,3.9
2137,102182,2022-10-19,Account,38.3,2.8
2138,102183,2024-12-07,Account,49.2,4.2
2139,102185,2023-02-08,Account,50.1,3.2
2140,102185,2025-09-13,Feature,47.2,3.9
2141,102186,2025-06-03,Technical,13.1,3.2
2142,102187,2025-01-07,Technical,22.1,3.2
2143,102187,2024-09-03,Feature,53.8,3.8
2144,102187,2023-11-14,Billing,50.0,4.8
2145,102188,2024-03-25,Technical,6.9,3.5
2146,102188,2024-12-10,Feature,50.6,4.3
2147,102189,2023-05-06,Billing,58.8,4.2
2148,102190,2022-08-17,Account,2.6,4.6
2149,102191,2022-04-13,Account,52.1,3.6
2150,102192,2024-12-21,Feature,16.3,4.5
2151,102192,2025-05-27,Feature,64.8,2.6
2152,102193,2024-03-25,Technical,22.0,3.6
2153,102194,2022-10-09,Technical,49.9,4.5
2154,102194,2024-11-14,Account,63.6,4.0
2155,102195,2024-09-17,Feature,52.3,3.1
2156,102197,2025-01-06,Billing,62.3,4.5
2157,102198,2022-07-10,Feature,37.0,3.2
2158,102199,2024-10-21,Account,59.5,4.1
2159,102199,2025-01-03,Billing,65.4,4.4
2160,102201,2024-08-22,Account,71.4,2.2
2161,102203,2024-09-16,Technical,9.0,4.8
2162,102204,2025-07-21,Feature,56.9,3.9
2163,102205,2022-04-10,Feature,26.9,3.2
2164,102205,2023-03-26,Technical,22.0,4.6
2165,102205,2023-04-22,Feature,3.2,4.7
2166,102206,2025-03-26,Technical,10.3,4.2
2167,102207,2024-12-16,Account,71.8,3.6
2168,102207,2023-06-14,Technical,53.6,2.8
2169,102207,2024-08-06,Account,49.3,2.0
2170,102208,2025-08-01,Feature,22.6,4.4
2171,102208,2022-07-09,Technical,11.0,2.7
2172,102208,2023-02-06,Technical,27.3,4.4
2173,102209,2025-07-08,Technical,15.2,4.3
2174,102210,2023-06-09,Billing,66.6,4.5
2175,102211,2025-10-17,Technical,30.7,4.7
2176,102211,2025-01-13,Billing,41.3,2.9
2177,102212,2024-12-17,Account,18.5,3.1
2178,102212,2024-04-05,Technical,36.2,3.2
2179,102213,2022-05-02,Billing,64.1,2.4
2180,102213,2024-05-26,Account,23.1,3.8
2181,102215,2022-05-01,Technical,44.2,4.5
2182,102215,2024-12-21,Account,15.3,4.1
2183,102216,2022-04-05,Account,26.4,2.3
2184,102216,2024-06-05,Account,71.5,2.3
2185,102217,2023-07-08,Technical,49.1,3.6
2186,102218,2022-08-20,Account,21.7,4.0
2187,102218,2024-08-07,Account,46.3,2.7
2188,102219,2022-04-17,Feature,70.2,3.2
2189,102221,2025-04-12,Technical,50.8,4.3
2190,102221,2025-02-10,Feature,16.2,3.9
2191,102221,2023-04-03,Account,37.7,2.1
2192,102222,2024-11-26,Billing,65.1,3.4
2193,102223,2022-09-11,Account,15.0,2.5
2194,102223,2024-02-11,Feature,68.9,4.5
2195,102224,2023-01-07,Feature,10.1,4.1
2196,102226,2024-03-07,Feature,49.7,2.2
2197,102227,2023-03-05,Feature,21.6,2.3
2198,102227,2023-12-13,Technical,1.2,2.6
2199,102228,2023-11-06,Billing,53.4,2.1
2200,102230,2025-08-18,Billing,4.4,2.4
2201,102230,2023-04-01,Technical,6.5,4.8
2202,102230,2022-06-20,Billing,54.5,3.7
2203,102231,2024-09-09,Billing,18.1,2.6
2204,102232,2025-05-08,Feature,17.4,3.6
2205,102233,2025-04-02,Account,49.1,3.0
2206,102234,2023-08-27,Feature,2.0,3.0
2207,102236,2022-10-16,Feature,3.3,3.8
2208,102236,2025-09-15,Billing,49.5,2.2
2209,102238,2024-08-17,Feature,46.6,2.7
2210,102238,2023-11-05,Billing,12.4,2.6
2211,102239,2024-04-30,Technical,1.2,3.5
2212,102239,2022-07-08,Feature,31.8,2.3
2213,102240,2022-10-15,Feature,18.0,4.9
2214,102242,2025-08-16,Feature,19.2,2.5
2215,102243,2023-06-19,Account,43.1,3.9
2216,102243,2024-11-13,Billing,11.4,4.3
2217,102245,2023-10-06,Account,21.7,2.2
2218,102246,2025-07-14,Technical,68.8,2.5
2219,102246,2022-02-02,Feature,69.8,4.8
2220,102246,2025-03-28,Technical,37.7,3.6
2221,102247,2023-10-19,Account,68.9,3.6
2222,102248,2024-02-11,Feature,53.3,4.7
2223,102250,2024-11-22,Feature,49.0,3.6
2224,102250,2022-10-04,Feature,64.5,2.6
2225,102254,2023-10-17,Billing,61.6,3.3
2226,102255,2023-04-02,Account,36.8,4.0
2227,102256,2024-09-01,Technical,14.6,3.1
2228,102257,2022-10-19,Account,38.9,4.0
2229,102257,2022-11-14,Technical,29.0,4.2
2230,102257,2022-02-05,Account,50.2,3.4
2231,102257,2024-05-11,Technical,31.3,4.3
2232,102258,2022-05-24,Technical,67.6,2.4
2233,102260,2023-08-01,Technical,37.0,2.6
2234,102261,2023-09-14,Account,70.4,2.1
2235,102261,2025-08-25,Feature,60.1,3.4
2236,102261,2022-07-05,Technical,9.0,4.0
2237,102263,2022-04-27,Billing,62.4,3.3
2238,102264,2025-07-14,Billing,49.7,3.8
2239,102265,2023-10-12,Account,29.6,2.6
2240,102265,2024-11-15,Account,1.5,4.5
2241,102266,2023-04-07,Technical,27.9,3.8
2242,102267,2022-09-21,Account,14.6,2.7
2243,102267,2023-08-05,Account,9.6,2.5
2244,102268,2023-10-13,Billing,65.1,4.8
2245,102269,2022-09-17,Feature,9.6,4.8
2246,102271,2025-02-11,Technical,23.7,4.0
2247,102271,2024-06-08,Technical,51.9,4.0
2248,102273,2023-10-31,Feature,18.3,4.7
2249,102273,2023-10-14,Account,18.6,2.5
2250,102274,2022-06-05,Technical,36.2,4.6
2251,102274,2022-03-11,Feature,1.2,4.8
2252,102276,2025-05-03,Technical,61.8,3.8
2253,102276,2023-06-06,Account,32.9,2.1
2254,102279,2022-07-19,Billing,45.3,2.9
2255,102280,2022-09-12,Feature,27.1,3.4
2256,102281,2025-06-15,Technical,39.5,2.6
2257,102283,2022-09-20,Account,7.2,2.1
2258,102283,2023-05-06,Account,22.4,2.7
2259,102283,2023-07-02,Account,28.7,4.5
2260,102284,2022-01-05,Technical,27.9,3.9
2261,102284,2023-08-07,Billing,70.3,3.0
